SourceTime;Side;Action;OrderId;Price;Qty;B0;BQ0;BN0;A0;AQ0;AN0
52137029898;2;D;20220620080446;1686;10;1680;36;14;1681;29;5
52137029906;2;A;20220620080736;1685;10;1680;36;14;1681;29;5
52137045050;1;D;20220620080312;1680;2;1680;34;13;1681;29;5
52137047196;1;D;20220620080733;1677;10;1680;34;13;1681;29;5
52137047246;2;D;20220620080734;1685;10;1680;34;13;1681;29;5
52137047320;1;A;20220620080737;1676;10;1680;34;13;1681;29;5
52137047340;2;A;20220620080738;1684;10;1680;34;13;1681;29;5
52137048531;2;A;20220620080739;1681;2;1680;34;13;1681;31;6
52137075639;2;A;20220620080740;1685;10;1680;34;13;1681;31;6
52137075668;2;D;20220620080738;1684;10;1680;34;13;1681;31;6
52137078278;1;D;20220620080737;1676;10;1680;34;13;1681;31;6
52137078306;1;A;20220620080741;1677;10;1680;34;13;1681;31;6
52137133478;1;D;20220620080453;1671;5;1680;34;13;1681;31;6
52137133489;2;D;20220620080454;1691;5;1680;34;13;1681;31;6
52137133500;1;A;20220620080742;1670;5;1680;34;13;1681;31;6
52137133501;2;A;20220620080743;1690;5;1680;34;13;1681;31;6
52137210035;2;D;20220620080740;1685;10;1680;34;13;1681;31;6
52137210068;1;D;20220620080741;1677;10;1680;34;13;1681;31;6
52137210095;1;A;20220620080744;1676;10;1680;34;13;1681;31;6
52137210116;2;A;20220620080745;1684;10;1680;34;13;1681;31;6
52137221635;2;A;20220620080746;1685;10;1680;34;13;1681;31;6
52137221699;1;D;20220620080744;1676;10;1680;34;13;1681;31;6
52137221755;2;D;20220620080745;1684;10;1680;34;13;1681;31;6
52137221782;1;A;20220620080747;1677;10;1680;34;13;1681;31;6
52137237567;2;D;20220620080746;1685;10;1680;34;13;1681;31;6
52137237632;1;D;20220620080747;1677;10;1680;34;13;1681;31;6
52137237743;1;A;20220620080748;1676;10;1680;34;13;1681;31;6
52137237772;2;A;20220620080749;1684;10;1680;34;13;1681;31;6
52137245828;1;D;20220620080448;1678;10;1680;34;13;1681;31;6
52137245836;1;A;20220620080750;1677;10;1680;34;13;1681;31;6
52137248162;2;D;20220620080447;1686;10;1680;34;13;1681;31;6
52137248170;2;A;20220620080751;1685;10;1680;34;13;1681;31;6
52137333931;2;A;20220620080752;1685;10;1680;34;13;1681;31;6
52137334010;1;D;20220620080748;1676;10;1680;34;13;1681;31;6
52137334074;2;D;20220620080749;1684;10;1680;34;13;1681;31;6
52137334133;1;A;20220620080753;1677;10;1680;34;13;1681;31;6
52137426711;2;A;20220620080754;1690;1;1680;34;13;1681;31;6
52137593149;1;D;20220620080753;1677;10;1680;34;13;1681;31;6
52137593174;1;A;20220620080755;1676;10;1680;34;13;1681;31;6
52137597393;2;A;20220620080756;1684;10;1680;34;13;1681;31;6
52137597422;2;D;20220620080752;1685;10;1680;34;13;1681;31;6
52137770865;2;D;20220620080496;1684;5;1680;34;13;1681;31;6
52137770874;2;A;20220620080757;1683;5;1680;34;13;1681;31;6
52137793109;1;D;20220620080313;1660;10;1680;34;13;1681;31;6
52137793120;1;A;20220620080758;1659;10;1680;34;13;1681;31;6
52137842558;2;D;20220620080757;1683;5;1680;34;13;1681;31;6
52137842567;2;A;20220620080759;1684;5;1680;34;13;1681;31;6
52137918259;1;D;20220620080450;1678;10;1680;34;13;1681;31;6
52137918268;1;A;20220620080760;1677;10;1680;34;13;1681;31;6
52137919979;2;D;20220620080451;1686;10;1680;34;13;1681;31;6
52137919987;2;A;20220620080761;1685;10;1680;34;13;1681;31;6
52137951729;2;D;20220620080759;1684;5;1680;34;13;1681;31;6
52137951736;2;A;20220620080762;1683;5;1680;34;13;1681;31;6
52138008127;1;D;20220620080456;1679;2;1680;34;13;1681;31;6
52138008135;1;A;20220620080763;1678;2;1680;34;13;1681;31;6
52138104003;2;D;20220620080433;1684;10;1680;34;13;1681;31;6
52138104012;2;A;20220620080764;1683;10;1680;34;13;1681;31;6
52138148426;2;D;20220620080455;1684;2;1680;34;13;1681;31;6
52138148435;2;A;20220620080765;1683;2;1680;34;13;1681;31;6
52138346370;1;D;20220620080244;1674;5;1680;34;13;1681;31;6
52138346380;1;A;20220620080766;1673;5;1680;34;13;1681;31;6
52139022358;1;A;20220620080767;1674;3;1680;34;13;1681;31;6
52139068272;1;A;20220620080768;1677;10;1680;34;13;1681;31;6
52139068366;1;D;20220620080755;1676;10;1680;34;13;1681;31;6
52139068395;2;D;20220620080756;1684;10;1680;34;13;1681;31;6
52139068425;2;A;20220620080769;1685;10;1680;34;13;1681;31;6
52139154545;2;A;20220620080770;1681;50;1680;34;13;1681;81;7
52139155454;1;D;20220620078793;1680;1;1680;33;12;1681;81;7
52139155470;1;D;20220620078794;1680;2;1680;31;11;1681;81;7
52139155485;1;D;20220620078806;1680;5;1680;26;10;1681;81;7
52139155499;1;D;20220620078835;1680;1;1680;25;9;1681;81;7
52139155513;1;D;20220620079240;1680;1;1680;24;8;1681;81;7
52139155526;1;M;20220620079242;1680;1;1680;20;8;1681;81;7
52139155567;2;D;20220620080769;1685;10;1680;20;8;1681;81;7
52139155630;1;A;20220620080772;1676;10;1680;20;8;1681;81;7
52139155676;2;A;20220620080773;1684;10;1680;20;8;1681;81;7
52139155695;1;D;20220620080768;1677;10;1680;20;8;1681;81;7
52139157807;1;D;20220620079242;1680;1;1680;19;7;1681;81;7
52139157829;1;M;20220620080159;1680;4;1680;17;7;1681;81;7
52139158789;1;M;20220620080159;1680;1;1680;14;7;1681;81;7
52139158832;1;D;20220620080159;1680;1;1680;13;6;1681;81;7
52139158847;1;D;20220620080160;1680;1;1680;12;5;1681;81;7
52139158906;1;D;20220620080210;1680;1;1680;11;4;1681;81;7
52139158921;1;M;20220620080311;1680;2;1680;8;4;1681;81;7
52139158989;1;D;20220620080311;1680;2;1680;6;3;1681;81;7
52139158994;1;D;20220620080370;1680;1;1680;5;2;1681;81;7
52139159051;1;D;20220620080410;1680;2;1680;3;1;1681;81;7
52139159058;1;D;20220620080553;1680;3;1679;73;17;1681;81;7
52139159150;2;A;20220620080779;1680;2;1679;73;17;1680;2;1
52139159220;2;A;20220620080780;1680;2;1679;73;17;1680;4;2
52139164736;1;D;20220620078796;1679;3;1679;70;16;1680;4;2
52139167526;2;D;20220620080434;1689;1;1679;70;16;1680;4;2
52139167534;2;A;20220620080781;1680;1;1679;70;16;1680;5;3
52139167584;2;D;20220620080304;1689;1;1679;70;16;1680;5;3
52139167592;2;A;20220620080782;1680;1;1679;70;16;1680;6;4
52139174702;1;D;20220620080721;1677;12;1679;70;16;1680;6;4
52139174710;1;A;20220620080783;1676;12;1679;70;16;1680;6;4
52139175264;2;D;20220620080722;1685;12;1679;70;16;1680;6;4
52139175272;2;A;20220620080784;1684;12;1679;70;16;1680;6;4
52139247341;2;A;20220620080785;1682;9;1679;70;16;1680;6;4
52139284224;1;D;20220620080602;1673;11;1679;70;16;1680;6;4
52139284239;2;D;20220620080603;1683;11;1679;70;16;1680;6;4
52139284251;1;A;20220620080786;1672;11;1679;70;16;1680;6;4
52139284251;2;A;20220620080787;1682;11;1679;70;16;1680;6;4
52139338553;2;A;20220620080788;1680;2;1679;70;16;1680;8;5
52139371189;1;D;20220620080735;1675;10;1679;70;16;1680;8;5
52139371198;1;A;20220620080789;1674;10;1679;70;16;1680;8;5
52139379034;2;D;20220620080736;1685;10;1679;70;16;1680;8;5
52139379041;2;A;20220620080790;1684;10;1679;70;16;1680;8;5
52139402924;2;D;20220620080633;1684;10;1679;70;16;1680;8;5
52139402932;2;A;20220620080791;1683;10;1679;70;16;1680;8;5
52139403901;1;D;20220620079250;1679;16;1679;54;15;1680;8;5
52139426035;1;D;20220620080078;1677;10;1679;54;15;1680;8;5
52139426044;1;A;20220620080792;1675;10;1679;54;15;1680;8;5
52139427058;1;D;20220620080742;1670;5;1679;54;15;1680;8;5
52139427068;2;D;20220620080743;1690;5;1679;54;15;1680;8;5
52139427079;1;A;20220620080793;1669;5;1679;54;15;1680;8;5
52139427079;2;A;20220620080794;1689;5;1679;54;15;1680;8;5
52139438571;2;D;20220620080079;1687;10;1679;54;15;1680;8;5
52139438578;2;A;20220620080795;1685;10;1679;54;15;1680;8;5
52139494397;1;D;20220620080750;1677;10;1679;54;15;1680;8;5
52139494405;1;A;20220620080796;1676;10;1679;54;15;1680;8;5
52139499047;2;D;20220620080751;1685;10;1679;54;15;1680;8;5
52139499055;2;A;20220620080797;1684;10;1679;54;15;1680;8;5
52139504482;2;D;20220620080765;1683;2;1679;54;15;1680;8;5
52139504489;2;A;20220620080798;1682;2;1679;54;15;1680;8;5
52139535359;1;D;20220620080763;1678;2;1679;54;15;1680;8;5
52139535367;1;A;20220620080799;1677;2;1679;54;15;1680;8;5
52139569482;1;D;20220620080727;1678;10;1679;54;15;1680;8;5
52139569489;1;A;20220620080800;1677;10;1679;54;15;1680;8;5
52140022320;1;A;20220620080801;1674;3;1679;54;15;1680;8;5
52140056095;1;D;20220620080070;1678;7;1679;54;15;1680;8;5
52140056104;1;A;20220620080802;1676;7;1679;54;15;1680;8;5
52140058048;1;D;20220620080760;1677;10;1679;54;15;1680;8;5
52140058056;1;A;20220620080803;1676;10;1679;54;15;1680;8;5
52140058086;2;D;20220620080072;1686;7;1679;54;15;1680;8;5
52140058095;2;A;20220620080804;1684;7;1679;54;15;1680;8;5
52140058164;2;D;20220620080761;1685;10;1679;54;15;1680;8;5
52140058172;2;A;20220620080805;1684;10;1679;54;15;1680;8;5
52140888626;1;A;20220620080806;1678;6;1679;54;15;1680;8;5
52140903353;1;D;20220620080703;1677;10;1679;54;15;1680;8;5
52140903362;1;A;20220620080807;1676;10;1679;54;15;1680;8;5
52140906302;2;D;20220620080704;1685;10;1679;54;15;1680;8;5
52140906311;2;A;20220620080808;1684;10;1679;54;15;1680;8;5
52140978945;1;D;20220620080705;1647;10;1679;54;15;1680;8;5
52140978959;1;A;20220620080809;1646;10;1679;54;15;1680;8;5
52140993611;2;D;20220620080706;1715;10;1679;54;15;1680;8;5
52140993625;2;A;20220620080810;1714;10;1679;54;15;1680;8;5
52141445943;1;D;20220620078183;1661;1;1679;54;15;1680;8;5
52141445951;1;A;20220620080811;1678;1;1679;54;15;1680;8;5
52142890446;2;A;20220620080812;1681;3;1679;54;15;1680;8;5
52143537497;2;A;20220620080813;1681;5;1679;54;15;1680;8;5
52143984981;2;D;20220620080315;1682;1;1679;54;15;1680;8;5
52143984989;2;A;20220620080814;1680;1;1679;54;15;1680;9;6
52144022773;2;D;20220620080614;1683;1;1679;54;15;1680;9;6
52144022781;2;A;20220620080815;1681;1;1679;54;15;1680;9;6
52144990415;1;D;20220620078760;1678;3;1679;54;15;1680;9;6
52145479186;2;D;20220620080779;1680;2;1679;54;15;1680;7;5
52145479742;2;A;20220620080817;1680;2;1679;54;15;1680;9;6
52145614727;2;A;20220620080818;1680;1;1679;54;15;1680;10;7
52145617018;2;D;20220620080782;1680;1;1679;54;15;1680;9;6
52145631980;2;D;20220620080764;1683;10;1679;54;15;1680;9;6
52145631988;2;A;20220620080819;1682;10;1679;54;15;1680;9;6
52145647695;2;A;20220620080820;1689;1;1679;54;15;1680;9;6
52147000747;2;D;20220620080819;1682;10;1679;54;15;1680;9;6
52147000759;2;A;20220620080821;1683;10;1679;54;15;1680;9;6
52147810010;2;D;20220620080781;1680;1;1679;54;15;1680;8;5
52147852724;2;A;20220620080822;1689;1;1679;54;15;1680;8;5
52147974060;1;A;20220620080823;1679;7;1679;61;16;1680;8;5
52148312619;2;A;20220620080824;1681;5;1679;61;16;1680;8;5
52149792538;1;D;20220620079048;1672;5;1679;61;16;1680;8;5
52154163876;2;A;20220620080825;1680;5;1679;61;16;1680;13;6
52154182102;2;D;20220620080821;1683;10;1679;61;16;1680;13;6
52154182105;2;A;20220620080826;1682;10;1679;61;16;1680;13;6
52163096669;2;D;20220620080780;1680;2;1679;61;16;1680;11;5
52163096673;2;D;20220620080788;1680;2;1679;61;16;1680;9;4
52163096676;2;D;20220620080814;1680;1;1679;61;16;1680;8;3
52163097364;2;A;20220620080829;1680;2;1679;61;16;1680;10;4
52163098028;2;D;20220620080822;1689;1;1679;61;16;1680;10;4
52163098031;2;A;20220620080830;1680;1;1679;61;16;1680;11;5
52163098224;2;D;20220620080830;1680;1;1679;61;16;1680;10;4
52163098593;2;D;20220620080829;1680;2;1679;61;16;1680;8;3
52163101024;2;A;20220620080831;1680;2;1679;61;16;1680;10;4
52163134043;2;D;20220620080826;1682;10;1679;61;16;1680;10;4
52163134047;2;A;20220620080832;1683;10;1679;61;16;1680;10;4
52163140756;2;A;20220620080833;1689;1;1679;61;16;1680;10;4
52164508778;2;D;20220620080832;1683;10;1679;61;16;1680;10;4
52164508782;2;A;20220620080834;1682;10;1679;61;16;1680;10;4
52164670966;2;A;20220620080835;1681;11;1679;61;16;1680;10;4
52164679301;2;D;20220620080209;1683;11;1679;61;16;1680;10;4
52169114881;2;A;20220620080836;1682;1;1679;61;16;1680;10;4
52178364947;1;D;20220620080707;1677;10;1679;61;16;1680;10;4
52178364955;2;D;20220620080708;1685;10;1679;61;16;1680;10;4
52178364971;1;A;20220620080837;1676;10;1679;61;16;1680;10;4
52178364971;2;A;20220620080838;1684;10;1679;61;16;1680;10;4
52181825554;2;D;20220620079097;1687;3;1679;61;16;1680;10;4
52181835542;2;D;20220620079113;1687;3;1679;61;16;1680;10;4
52185881631;2;A;20220620080839;1680;5;1679;61;16;1680;15;5
52186063984;2;A;20220620080840;1680;2;1679;61;16;1680;17;6
52187433569;1;D;20220620080288;1678;1;1679;61;16;1680;17;6
52187433575;1;A;20220620080841;1675;1;1679;61;16;1680;17;6
52187441757;1;D;20220620068871;1677;6;1679;61;16;1680;17;6
52187441762;1;A;20220620080842;1670;6;1679;61;16;1680;17;6
52191020874;2;D;20220620080817;1680;2;1679;61;16;1680;15;5
52191021472;2;A;20220620080844;1680;2;1679;61;16;1680;17;6
52191195698;2;D;20220620080840;1680;2;1679;61;16;1680;15;5
52197722883;1;D;20220620080811;1678;1;1679;61;16;1680;15;5
52197722892;1;A;20220620080845;1672;1;1679;61;16;1680;15;5
52198984231;1;D;20220620080823;1679;7;1679;54;15;1680;15;5
52198984300;2;A;20220620080846;1683;10;1679;54;15;1680;15;5
52198984334;1;D;20220620080772;1676;10;1679;54;15;1680;15;5
52198984402;2;D;20220620080773;1684;10;1679;54;15;1680;15;5
52198984438;1;A;20220620080847;1675;10;1679;54;15;1680;15;5
52198985524;2;A;20220620080848;1680;7;1679;54;15;1680;22;6
52199080962;2;D;20220620080846;1683;10;1679;54;15;1680;22;6
52199081071;1;A;20220620080849;1676;10;1679;54;15;1680;22;6
52199081116;2;A;20220620080850;1684;10;1679;54;15;1680;22;6
52199081142;1;D;20220620080847;1675;10;1679;54;15;1680;22;6
52199105759;1;D;20220620080849;1676;10;1679;54;15;1680;22;6
52199105793;2;D;20220620080850;1684;10;1679;54;15;1680;22;6
52199105852;2;A;20220620080851;1683;10;1679;54;15;1680;22;6
52199105896;1;A;20220620080852;1675;10;1679;54;15;1680;22;6
52199129831;2;D;20220620080851;1683;10;1679;54;15;1680;22;6
52199129874;2;A;20220620080853;1684;10;1679;54;15;1680;22;6
52199131837;1;A;20220620080854;1676;10;1679;54;15;1680;22;6
52199131885;1;D;20220620080852;1675;10;1679;54;15;1680;22;6
52199185374;2;A;20220620080855;1680;2;1679;54;15;1680;24;7
52199188292;1;D;20220620080854;1676;10;1679;54;15;1680;24;7
52199188329;2;D;20220620080853;1684;10;1679;54;15;1680;24;7
52199188372;1;A;20220620080856;1675;10;1679;54;15;1680;24;7
52199188417;2;A;20220620080857;1683;10;1679;54;15;1680;24;7
52199188827;2;A;20220620080858;1680;3;1679;54;15;1680;27;8
52199330180;2;D;20220620080857;1683;10;1679;54;15;1680;27;8
52199330243;1;D;20220620080856;1675;10;1679;54;15;1680;27;8
52199330286;1;A;20220620080859;1676;10;1679;54;15;1680;27;8
52199330327;2;A;20220620080860;1684;10;1679;54;15;1680;27;8
52199354732;1;D;20220620080859;1676;10;1679;54;15;1680;27;8
52199354765;2;D;20220620080860;1684;10;1679;54;15;1680;27;8
52199354802;1;A;20220620080861;1675;10;1679;54;15;1680;27;8
52199354841;2;A;20220620080862;1683;10;1679;54;15;1680;27;8
52200003907;1;D;20220620077248;1678;3;1679;54;15;1680;27;8
52200003944;1;D;20220620074217;1670;1;1679;54;15;1680;27;8
52200003964;1;D;20220620060728;1671;1;1679;54;15;1680;27;8
52200003983;1;D;20220620060261;1672;1;1679;54;15;1680;27;8
52200004002;2;D;20220620058356;1691;1;1679;54;15;1680;27;8
52200004021;1;D;20220620055365;1673;1;1679;54;15;1680;27;8
52200004039;1;D;20220620055343;1674;1;1679;54;15;1680;27;8
52200004059;2;D;20220620033044;1693;1;1679;54;15;1680;27;8
52200004077;1;D;20220620032906;1675;1;1679;54;15;1680;27;8
52200004096;2;D;20220620004178;1694;1;1679;54;15;1680;27;8
52200004114;2;D;20220620000669;1695;2;1679;54;15;1680;27;8
52200032707;2;D;20220620080804;1684;7;1679;54;15;1680;27;8
52200034305;1;D;20220620080802;1676;7;1679;54;15;1680;27;8
52200085697;2;D;20220620080805;1684;10;1679;54;15;1680;27;8
52200087276;1;D;20220620080803;1676;10;1679;54;15;1680;27;8
52200088044;2;D;20220620080283;1685;10;1679;54;15;1680;27;8
52200088575;2;A;20220620080863;1685;10;1679;54;15;1680;27;8
52200090853;2;D;20220620080863;1685;10;1679;54;15;1680;27;8
52200091307;2;A;20220620080864;1685;10;1679;54;15;1680;27;8
52200092030;2;D;20220620080864;1685;10;1679;54;15;1680;27;8
52200092467;2;A;20220620080865;1684;10;1679;54;15;1680;27;8
52200102930;1;D;20220620078379;1679;1;1679;53;14;1680;27;8
52200297334;1;D;20220620078462;1679;1;1679;52;13;1680;27;8
52200349530;2;A;20220620080866;1684;10;1679;52;13;1680;27;8
52200349574;2;D;20220620080862;1683;10;1679;52;13;1680;27;8
52200358298;1;D;20220620080861;1675;10;1679;52;13;1680;27;8
52200358350;1;A;20220620080867;1676;10;1679;52;13;1680;27;8
52200360434;2;A;20220620080868;1683;10;1679;52;13;1680;27;8
52200360484;2;D;20220620080866;1684;10;1679;52;13;1680;27;8
52200379132;2;A;20220620080869;1684;10;1679;52;13;1680;27;8
52200379179;2;D;20220620080868;1683;10;1679;52;13;1680;27;8
52200379556;1;D;20220620080867;1676;10;1679;52;13;1680;27;8
52200379643;1;A;20220620080870;1675;10;1679;52;13;1680;27;8
52200396194;2;A;20220620080871;1683;10;1679;52;13;1680;27;8
52200396242;2;D;20220620080869;1684;10;1679;52;13;1680;27;8
52200427877;2;A;20220620080872;1684;10;1679;52;13;1680;27;8
52200427910;2;D;20220620080871;1683;10;1679;52;13;1680;27;8
52200500959;2;D;20220620080872;1684;10;1679;52;13;1680;27;8
52200501001;2;A;20220620080873;1683;10;1679;52;13;1680;27;8
52200501104;1;D;20220620080870;1675;10;1679;52;13;1680;27;8
52200501419;1;A;20220620080874;1676;10;1679;52;13;1680;27;8
52200514553;2;D;20220620080873;1683;10;1679;52;13;1680;27;8
52200514594;2;A;20220620080875;1684;10;1679;52;13;1680;27;8
52200527664;2;D;20220620080875;1684;10;1679;52;13;1680;27;8
52200527698;1;D;20220620080874;1676;10;1679;52;13;1680;27;8
52200527734;1;A;20220620080876;1675;10;1679;52;13;1680;27;8
52200527772;2;A;20220620080877;1683;10;1679;52;13;1680;27;8
52200541835;2;A;20220620080878;1684;10;1679;52;13;1680;27;8
52200541888;1;D;20220620080876;1675;10;1679;52;13;1680;27;8
52200541922;2;D;20220620080877;1683;10;1679;52;13;1680;27;8
52200541959;1;A;20220620080879;1676;10;1679;52;13;1680;27;8
52200887573;2;D;20220620080848;1680;7;1679;52;13;1680;20;7
52200889680;2;D;20220620080833;1689;1;1679;52;13;1680;20;7
52200889684;2;A;20220620080880;1680;1;1679;52;13;1680;21;8
52203672262;2;A;20220620080881;1680;1;1679;52;13;1680;22;9
52203905367;1;A;20220620080882;1679;2;1679;54;14;1680;22;9
52204318315;1;A;20220620080883;1679;2;1679;56;15;1680;22;9
52205972238;1;D;20220617000521;1649;2;1679;56;15;1680;22;9
52205972251;1;A;20220617080884;1649;2;1679;56;15;1680;22;9
52205975063;1;D;20220620080883;1679;2;1679;54;14;1680;22;9
52211645404;2;D;20220620080878;1684;10;1679;54;14;1680;22;9
52211645455;1;D;20220620080879;1676;10;1679;54;14;1680;22;9
52211645498;1;A;20220620080885;1675;10;1679;54;14;1680;22;9
52211645554;2;A;20220620080886;1683;10;1679;54;14;1680;22;9
52211655633;2;A;20220620080887;1684;10;1679;54;14;1680;22;9
52211655696;1;D;20220620080885;1675;10;1679;54;14;1680;22;9
52211655749;2;D;20220620080886;1683;10;1679;54;14;1680;22;9
52211655784;1;A;20220620080888;1676;10;1679;54;14;1680;22;9
52216184065;2;D;20220620080887;1684;10;1679;54;14;1680;22;9
52216184114;1;D;20220620080888;1676;10;1679;54;14;1680;22;9
52216184150;1;A;20220620080889;1675;10;1679;54;14;1680;22;9
52216184189;2;A;20220620080890;1683;10;1679;54;14;1680;22;9
52216185530;2;D;20220620080820;1689;1;1679;54;14;1680;22;9
52216185533;2;A;20220620080891;1680;1;1679;54;14;1680;23;10
52216197248;2;A;20220620080892;1684;10;1679;54;14;1680;23;10
52216197302;1;D;20220620080889;1675;10;1679;54;14;1680;23;10
52216197327;2;D;20220620080890;1683;10;1679;54;14;1680;23;10
52216197356;1;A;20220620080893;1676;10;1679;54;14;1680;23;10
52216208323;2;D;20220620080892;1684;10;1679;54;14;1680;23;10
52216208378;1;D;20220620080893;1676;10;1679;54;14;1680;23;10
52216208416;1;A;20220620080894;1675;10;1679;54;14;1680;23;10
52216208445;2;A;20220620080895;1683;10;1679;54;14;1680;23;10
52216210786;2;D;20220620080891;1680;1;1679;54;14;1680;22;9
52216212190;2;D;20220620080880;1680;1;1679;54;14;1680;21;8
52216220162;2;A;20220620080896;1684;10;1679;54;14;1680;21;8
52216220216;1;D;20220620080894;1675;10;1679;54;14;1680;21;8
52216220248;2;D;20220620080895;1683;10;1679;54;14;1680;21;8
52216220283;1;A;20220620080897;1676;10;1679;54;14;1680;21;8
52216251015;2;A;20220620080898;1689;1;1679;54;14;1680;21;8
52216293409;2;A;20220620080899;1689;1;1679;54;14;1680;21;8
52216892673;2;D;20220620080818;1680;1;1679;54;14;1680;20;7
52216893779;2;D;20220620080858;1680;3;1679;54;14;1680;17;6
52217470140;1;A;20220620080901;1679;2;1679;56;15;1680;17;6
52217505346;2;D;20220620080815;1681;1;1679;56;15;1680;17;6
52217505349;2;A;20220620080902;1680;1;1679;56;15;1680;18;7
52217688811;2;D;20220620080855;1680;2;1679;56;15;1680;16;6
52218084610;1;A;20220620080903;1679;7;1679;63;16;1680;16;6
52218105971;2;D;20220620080844;1680;2;1679;63;16;1680;14;5
52218108255;2;D;20220620080831;1680;2;1679;63;16;1680;12;4
52218187621;2;M;20220620080825;1680;1;1679;63;16;1680;8;4
52218187682;2;D;20220620080825;1680;1;1679;63;16;1680;7;3
52218187686;2;M;20220620080839;1680;2;1679;63;16;1680;4;3
52218189009;2;D;20220620080715;1681;8;1679;63;16;1680;4;3
52218189055;2;D;20220620080716;1681;14;1679;63;16;1680;4;3
52218189172;2;D;20220620080839;1680;2;1679;63;16;1680;2;2
52218189177;2;D;20220620080881;1680;1;1679;63;16;1680;1;1
52218189180;2;D;20220620080902;1680;1;1679;63;16;1681;83;9
52218189182;1;A;20220620080906;1680;3;1680;3;1;1681;83;9
52218189522;1;A;20220620080907;1679;2;1680;3;1;1681;83;9
52218190611;2;D;20220620080896;1684;10;1680;3;1;1681;83;9
52218190628;1;D;20220620080897;1676;10;1680;3;1;1681;83;9
52218190672;1;A;20220620080908;1680;4;1680;7;2;1681;83;9
52218191958;1;A;20220620080909;1676;10;1680;7;2;1681;83;9
52218192010;2;A;20220620080910;1684;10;1680;7;2;1681;83;9
52218192234;1;D;20220620080567;1674;1;1680;7;2;1681;83;9
52218192237;1;A;20220620080911;1680;1;1680;8;3;1681;83;9
52218192378;1;A;20220620080912;1678;3;1680;8;3;1681;83;9
52218192395;2;D;20220620080812;1681;3;1680;8;3;1681;80;8
52218194637;2;D;20220620080910;1684;10;1680;8;3;1681;80;8
52218194670;1;D;20220620080909;1676;10;1680;8;3;1681;80;8
52218204119;2;D;20220620080834;1682;10;1680;8;3;1681;80;8
52218204123;2;A;20220620080913;1683;10;1680;8;3;1681;80;8
52218213004;1;A;20220620080914;1676;10;1680;8;3;1681;80;8
52218213053;2;A;20220620080915;1684;10;1680;8;3;1681;80;8
52218245537;1;D;20220620080789;1674;10;1680;8;3;1681;80;8
52218245542;1;A;20220620080916;1675;10;1680;8;3;1681;80;8
52218254075;1;D;20220620080906;1680;3;1680;5;2;1681;80;8
52218257247;2;D;20220620080790;1684;10;1680;5;2;1681;80;8
52218257252;2;A;20220620080918;1685;10;1680;5;2;1681;80;8
52218266310;1;D;20220620080911;1680;1;1680;4;1;1681;80;8
52218266377;1;D;20220620080908;1680;4;1679;65;17;1681;80;8
52218273043;1;A;20220620080920;1676;15;1679;65;17;1681;80;8
52218273854;2;D;20220620080797;1684;10;1679;65;17;1681;80;8
52218273858;2;A;20220620080921;1685;10;1679;65;17;1681;80;8
52218275236;2;A;20220620080922;1681;13;1679;65;17;1681;93;9
52218278564;1;D;20220620080796;1676;10;1679;65;17;1681;93;9
52218278568;1;A;20220620080923;1677;10;1679;65;17;1681;93;9
52218313426;1;A;20220620080924;1674;1;1679;65;17;1681;93;9
52218369358;1;A;20220620080925;1680;2;1680;2;1;1681;93;9
52218432839;1;D;20220620080925;1680;2;1679;65;17;1681;93;9
52218462941;1;D;20220620080793;1669;5;1679;65;17;1681;93;9
52218462948;2;D;20220620080794;1689;5;1679;65;17;1681;93;9
52218462961;1;A;20220620080927;1670;5;1679;65;17;1681;93;9
52218462961;2;A;20220620080928;1690;5;1679;65;17;1681;93;9
52218470750;2;A;20220620080929;1680;2;1679;65;17;1680;2;1
52218472446;2;A;20220620080930;1680;2;1679;65;17;1680;4;2
52218472480;2;A;20220620080931;1680;2;1679;65;17;1680;6;3
52218472508;1;D;20220620080901;1679;2;1679;63;16;1680;6;3
52218489657;2;D;20220620080929;1680;2;1679;63;16;1680;4;2
52218693646;1;D;20220620080916;1675;10;1679;63;16;1680;4;2
52218693651;1;A;20220620080932;1674;10;1679;63;16;1680;4;2
52218705589;2;D;20220620080918;1685;10;1679;63;16;1680;4;2
52218705593;2;A;20220620080933;1684;10;1679;63;16;1680;4;2
52218713679;1;D;20220620080927;1670;5;1679;63;16;1680;4;2
52218713685;2;D;20220620080928;1690;5;1679;63;16;1680;4;2
52218713692;1;A;20220620080934;1669;5;1679;63;16;1680;4;2
52218713693;2;A;20220620080935;1689;5;1679;63;16;1680;4;2
52218750274;1;D;20220620080923;1677;10;1679;63;16;1680;4;2
52218750277;1;A;20220620080936;1676;10;1679;63;16;1680;4;2
52218755223;2;D;20220620080921;1685;10;1679;63;16;1680;4;2
52218755226;2;A;20220620080937;1684;10;1679;63;16;1680;4;2
52218838696;2;D;20220620079251;1685;16;1679;63;16;1680;4;2
52221003402;1;A;20220620080938;1678;9;1679;63;16;1680;4;2
52224364808;2;M;20220620080930;1680;1;1679;63;16;1680;3;2
52227100664;1;A;20220620080940;1677;1;1679;63;16;1680;3;2
52227974173;1;A;20220620080941;1679;2;1679;65;17;1680;3;2
52228836558;1;A;20220620080942;1670;10;1679;65;17;1680;3;2
52229225931;1;D;20220620080941;1679;2;1679;63;16;1680;3;2
52232752066;2;D;20220620080930;1680;1;1679;63;16;1680;2;1
52232752072;2;M;20220620080931;1680;1;1679;63;16;1680;1;1
